caract0,caract1,caract2,caract3,caract4,caract5,caract6,caract7,caract8,caract9,caract10,caract11,caract12,caract13,caract14,caract15,caract16,caract17,caract18,caract19,caract20,caract21,caract22,caract23,caract24,caract25,caract26,caract27,caract28,caract29,caract30,caract31,caract32,caract33,caract34,caract35,caract36,caract37,caract38,caract39,caract40,nombre_imagen,cluster_label
3.0,5.0,4.0,5.0,5.0,3.0,1.0,3.0,5.0,5.0,1.0,5.0,5.0,3.0,3.0,5.0,5.0,1.0,3.0,2.0,5.0,3.0,4.0,4.0,3.0,9.0,9.0,3.0,5.0,5.0,0.0015760501930524,9.509274012798348e-07,6.947703544818874e-12,3.937606283378588e-12,1.9040730692339137e-23,3.589859010247216e-15,-7.849765263027542e-24,8450.0,390.0,32.0,65.0,,13
2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,4.0,5.0,3.0,3.0,3.0,5.0,5.0,5.0,1.0,9.0,1.0,9.0,1.0,3.0,3.0,3.0,3.0,2.0,0.0028499929005417,6.4999321468016e-06,1.9175343672552902e-11,9.601707536668835e-12,1.2980652569063997e-22,2.3849248866692605e-14,-1.1155134809269045e-23,57054.0,1250.0,257.0,55.0,,0
3.0,5.0,4.0,5.0,3.0,5.0,3.0,5.0,5.0,1.0,3.0,5.0,3.0,3.0,3.0,5.0,5.0,3.0,3.0,3.0,5.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,5.0,3.0,0.0023867213267542,3.0394985369782024e-06,1.8398733006007643e-09,1.8332415697225075e-09,3.366422368734592e-18,3.191995963303466e-12,5.353072597055289e-20,27348.0,728.0,129.0,53.0,,5
3.0,3.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,9.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,5.0,3.0,1.0,0.0013718347111717,6.162252426077139e-07,2.99076018302251e-11,7.35749508129453e-11,3.1452807945107218e-21,4.8064646407937886e-14,-1.4208616942583873e-21,97180.0,1312.0,215.0,113.0,,9
3.0,5.0,3.0,3.0,5.0,3.0,4.0,5.0,3.0,5.0,3.0,5.0,5.0,5.0,5.0,1.0,9.0,5.0,3.0,5.0,5.0,3.0,5.0,3.0,5.0,3.0,1.0,5.0,5.0,3.0,0.0014240029377779,5.143680642575852e-07,1.1996505496879595e-10,2.5031388074086665e-10,4.208517558315438e-20,1.6809981707247285e-13,-1.0505289530190063e-20,111320.0,1386.0,220.0,126.0,,8
1.0,9.0,9.0,2.0,1.0,9.0,3.0,5.0,3.0,5.0,3.0,5.0,1.0,5.0,3.0,0.0,3.0,3.0,4.0,4.0,5.0,4.0,5.0,1.0,9.0,1.0,1.0,1.0,9.0,1.0,0.0014812380693705,9.295421206294364e-07,5.883507695370218e-10,7.71426133856949e-10,5.194394557348417e-19,7.437522017147708e-13,-1.6715501359149483e-20,54450.0,1026.0,181.0,75.0,,5
3.0,3.0,0.0,3.0,5.0,3.0,5.0,0.0,5.0,5.0,5.0,2.0,5.0,0.0,5.0,1.0,5.0,0.0,5.0,1.0,5.0,2.0,9.0,5.0,3.0,3.0,5.0,5.0,1.0,5.0,0.0010770200759516,2.633809505987948e-07,3.158987278377429e-10,2.791783425386165e-10,8.223580628000382e-20,1.4178682585302708e-13,1.0536193326776724e-20,62127.0,1056.0,88.0,175.0,,4
2.0,2.0,1.0,9.0,1.0,5.0,5.0,5.0,1.0,9.0,9.0,9.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.000956309609768,8.726977863143767e-09,1.264561555033412e-11,3.346122421159831e-11,-6.107323893509997e-22,6.019516688116462e-16,3.1744866158026967e-22,59774.0,978.0,121.0,123.0,,11
3.0,5.0,5.0,5.0,4.0,3.0,5.0,3.0,3.0,3.0,5.0,3.0,5.0,1.0,9.0,1.0,1.0,9.0,1.0,9.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,5.0,0.0021934941852484,3.2760895379410765e-07,3.4707082003370933e-11,2.312153386597306e-11,5.108730826727544e-22,-1.2618600027949352e-14,-4.099015697285281e-22,136032.0,1486.0,208.0,163.0,,7
3.0,0.0,9.0,5.0,9.0,0.0,9.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,4.0,5.0,5.0,1.0,9.0,0.0,9.0,9.0,1.0,1.0,2.0,9.0,2.0,1.0,3.0,5.0,0.0025009627078286,4.320613910788696e-08,1.063447974015629e-10,1.1307032999190408e-09,3.861613534808009e-19,-1.728888005178488e-13,6.790201311689159e-20,110554.0,1330.0,167.0,165.0,,3
1.0,5.0,3.0,2.0,2.0,2.0,1.0,0.0,5.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0020753874239108,3.277247064388068e-07,5.760055049723431e-11,6.971524847885809e-11,-1.4511396057570109e-21,1.3475401209976056e-14,4.1726556313080266e-21,129537.0,1444.0,194.0,166.0,,12
1.0,3.0,5.0,2.0,1.0,1.0,1.0,9.0,0.0,9.0,1.0,9.0,0.0,9.0,9.0,9.0,9.0,9.0,1.0,3.0,5.0,2.0,5.0,0.0,5.0,0.0,1.0,4.0,7.0,4.0,0.0109157021767485,0.0001171504179092,3.566489612202739e-07,3.5780961364238865e-07,1.2781988841055962e-13,3.872777506413123e-09,-6.444091287612824e-17,9950.0,846.0,12.0,199.0,,11
3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0018441658986332,3.844063569931203e-07,6.775554919762715e-11,2.6710680124079117e-10,2.3990128627731623e-20,-1.5805449420611946e-13,-2.6752423017862424e-20,115443.0,1368.0,190.0,151.0,,12
3.0,3.0,2.0,5.0,9.0,9.0,0.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,2.0,9.0,0.0,9.0,1.0,2.0,2.0,0.0,3.0,2.0,0.001491868069836,3.9474847979327574e-07,9.994141959692087e-11,5.6696812483214793e-11,1.7624907484374188e-21,-3.561921581193475e-14,-3.8869399397150616e-21,101193.0,1292.0,189.0,133.0,,0
3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0013837366012347,5.415942244798411e-07,1.6022887923266212e-11,3.2502177209488577e-11,-6.314140398808279e-26,-1.6297555082203127e-14,-7.4171844074092885e-22,101184.0,1312.0,204.0,124.0,,12
1.0,5.0,2.0,2.0,2.0,0.0,5.0,3.0,1.0,5.0,9.0,9.0,9.0,9.0,9.0,9.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,9.0,9.0,9.0,9.0,0.0009169828976407,3.552654512154095e-09,2.4881671540697853e-11,4.666153099678333e-11,1.3484841529494217e-21,2.777367606740441e-15,8.423008895656195e-22,45202.0,854.0,97.0,116.0,,11
2.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,5.0,5.0,1.0,5.0,1.0,2.0,2.0,0.0015551036788835,1.0996919567089006e-06,9.401454343764844e-11,1.7142169482264127e-10,2.1467706813474042e-20,1.6574492104649857e-13,-3.566022915488874e-21,126431.0,1536.0,264.0,119.0,,2
3.0,5.0,1.0,5.0,3.0,5.0,3.0,9.0,9.0,9.0,1.0,9.0,9.0,1.0,1.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,2.0,4.0,5.0,4.0,5.0,5.0,4.0,0.0015027503084306,1.005222082670392e-06,6.712027526624527e-10,8.464409988171873e-10,6.377353803999872e-19,8.486456291628282e-13,-1.843571705689232e-20,52635.0,1016.0,181.0,72.0,,11
3.0,3.0,3.0,5.0,5.0,1.0,5.0,0.0,3.0,3.0,3.0,3.0,5.0,3.0,2.0,5.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,5.0,0.0007429094018717,1.8267084778547552e-08,6.666880259485359e-13,1.7156281470934881e-13,-1.628840711687105e-26,6.75003825492265e-18,5.568925060791793e-26,19995.0,568.0,77.0,64.0,,13
3.0,5.0,5.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0,5.0,5.0,5.0,3.0,5.0,3.0,3.0,5.0,3.0,5.0,3.0,5.0,5.0,0.0018629895671857,2.3595595882444137e-06,1.3796181857909056e-09,1.3223550159559042e-09,1.7860783373957953e-18,2.0110678959623802e-12,-3.932222890690785e-21,49880.0,1092.0,215.0,58.0,,5
3.0,3.0,0.0,3.0,5.0,3.0,5.0,0.0,5.0,5.0,5.0,2.0,5.0,0.0,5.0,1.0,5.0,0.0,5.0,1.0,5.0,2.0,9.0,5.0,3.0,3.0,5.0,5.0,1.0,5.0,0.0012559815811812,8.515612515839219e-07,6.685355175434197e-11,6.002944435821139e-11,3.802593334543858e-21,5.5385984858555095e-14,4.382821842345844e-23,36531.0,840.0,148.0,61.0,,5
2.0,4.0,5.0,4.0,3.0,4.0,4.0,5.0,5.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,4.0,5.0,5.0,5.0,3.0,5.0,5.0,3.0,9.0,9.0,9.0,9.0,1.0,1.0,0.0033447255794329,9.755527052965842e-06,4.991350398721123e-09,4.895024145469732e-09,2.419577337191911e-17,1.5287154417251674e-11,6.92540845787687e-20,22674.0,846.8284270763397,179.0,31.0,,5
3.0,3.0,5.0,0.0,5.0,5.0,5.0,2.0,5.0,0.0,5.0,1.0,5.0,0.0,5.0,1.0,5.0,2.0,9.0,5.0,3.0,3.0,5.0,5.0,1.0,5.0,0.0,3.0,3.0,3.0,0.0008437956298215,1.918728543343303e-07,2.328920937423112e-12,9.20630233605052e-13,1.2252257983175561e-24,3.808282635729394e-16,5.621868289891224e-25,15159.0,512.0,81.0,46.0,,6
0.0,5.0,3.0,3.0,3.0,3.0,3.0,5.0,4.0,2.0,5.0,5.0,3.0,4.0,4.0,5.0,4.0,5.0,5.0,2.0,3.0,5.0,3.0,1.0,1.0,2.0,4.0,5.0,5.0,5.0,0.0041901046350484,9.970011482871468e-06,1.0844967511901478e-08,1.1816551084558841e-08,1.3372508689951378e-16,3.7257796011930016e-11,3.363639471880511e-18,33949.0,969.798989534378,42.0,197.0,,13
2.0,9.0,9.0,5.0,2.0,2.0,2.0,3.0,3.0,4.0,5.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,5.0,4.0,5.0,3.0,3.0,5.0,5.0,4.0,3.0,1.0,1.0,9.0,0.0024836871023867,8.620152877826693e-07,2.7021516720884995e-10,5.805861195129568e-10,5.475725967837483e-20,-3.587338856080423e-13,-2.233469526466835e-19,74921.5,1118.7279217243197,155.0,120.0,,9
1.0,3.0,8.0,8.0,3.0,5.0,5.0,3.0,3.0,3.0,4.0,5.0,9.0,2.0,2.0,9.0,9.0,0.0,9.0,1.0,9.0,9.0,2.0,0.0,2.0,5.0,1.0,3.0,3.0,5.0,0.0051411961224299,1.721808149698232e-06,1.2589937790022929e-08,1.549413342136688e-09,-6.7788143673929975e-18,7.285221228924487e-13,-9.369183594400504e-19,163354.0,1695.2548332214355,221.0,184.0,,2
3.0,5.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,5.0,5.0,5.0,3.0,3.0,5.0,4.0,2.0,5.0,3.0,5.0,3.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,0.0051683320807644,8.022358102585108e-07,1.3295080735519496e-08,5.582899703192894e-10,-1.5121914886602717e-18,-4.980659980496766e-13,1.6365199690562413e-19,178765.0,1733.941124916077,206.0,215.0,,2
0.0,3.0,5.0,4.0,3.0,1.0,0.0,1.0,5.0,4.0,3.0,2.0,5.0,5.0,5.0,9.0,1.0,1.0,4.0,5.0,4.0,4.0,1.0,1.0,5.0,1.0,1.0,5.0,0.0,1.0,0.0054013248727099,1.1941080441334937e-05,3.2356209518359563e-09,3.412495412184913e-09,7.337166363144176e-18,1.1769684278561792e-11,-8.645583949459193e-18,116705.5,1460.5269113779068,221.0,131.0,,9
3.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,4.0,5.0,3.0,3.0,1.0,3.0,3.0,3.0,4.0,5.0,3.0,2.0,0.0,3.0,9.0,1.0,1.0,0.0,1.0,5.0,1.0,9.0,0.0360806336691204,0.0012586568492572,9.210650648212626e-05,9.200003411030325e-05,8.468902131254938e-09,3.2639339105579704e-06,2.790503331094444e-12,0.0,0.0,0.0,0.0,,13
3.0,3.0,1.0,3.0,2.0,5.0,2.0,2.0,0.0,9.0,9.0,3.0,3.0,3.0,5.0,1.0,9.0,1.0,9.0,0.0,3.0,5.0,5.0,4.0,4.0,3.0,3.0,1.0,3.0,5.0,0.0049894128963139,3.620682879622857e-07,3.3593354878092627e-09,1.1507425003808611e-09,1.5138986337873912e-18,6.788398034746758e-13,1.6814109682076225e-18,113847.0,1370.1421353816986,182.0,156.0,,2
2.0,1.0,3.0,9.0,2.0,3.0,3.0,3.0,5.0,0.0,2.0,2.0,2.0,5.0,2.0,0.0,2.0,9.0,9.0,1.0,0.0,2.0,9.0,1.0,1.0,1.0,9.0,1.0,9.0,1.0,0.0053279917945131,1.7183249668083306e-07,9.080143528549413e-09,2.8325914223078022e-09,-6.114468580090359e-18,-3.6356576029715867e-13,1.2999319322211397e-17,143154.5,1670.9533175230026,217.0,164.0,,7
1.0,1.0,2.0,4.0,4.0,4.0,5.0,3.0,2.0,2.0,0.0,9.0,9.0,0.0,3.0,3.0,2.0,9.0,2.0,2.0,2.0,3.0,3.0,4.0,5.0,4.0,3.0,5.0,3.0,3.0,0.0051459979887806,5.4977104483462346e-06,1.001200654940233e-08,8.061389277730238e-09,6.974250968462288e-17,1.7141026029437193e-11,-1.9520412501318098e-17,100933.0,1401.882249832153,144.0,174.0,,9
3.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,9.0,1.0,2.0,2.0,9.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0,5.0,5.0,1.0,3.0,0.0052022580135106,6.425178826933093e-08,1.2607508254996142e-08,1.681443999864949e-09,5.022588811252159e-18,2.2498184031954462e-13,5.891353508025609e-18,159408.0,1806.6518018245697,222.0,179.0,,2
9.0,1.0,2.0,2.0,9.0,1.0,1.0,2.0,1.0,1.0,1.0,9.0,0.0,3.0,3.0,5.0,2.0,2.0,1.0,0.0,9.0,2.0,4.0,3.0,3.0,2.0,5.0,3.0,3.0,4.0,0.0057190476068118,4.7589395266993366e-07,1.981640385443978e-08,1.425416965325719e-09,-4.472932287445779e-18,3.1048551237813925e-13,-6.114309313139044e-18,0.0,2.0,0.0,0.0,,14
1.0,5.0,3.0,2.0,2.0,2.0,1.0,3.0,4.0,4.0,5.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,9.0,1.0,1.0,1.0,9.0,1.0,9.0,2.0,3.0,1.0,1.0,1.0,0.0021625906235225,8.615033755998517e-08,3.2830868058408287e-10,7.067700489698311e-10,1.2082094514423033e-19,8.841130034952183e-14,-3.182941991117592e-19,46261.5,912.3847759962082,94.0,121.0,,13
3.0,3.0,2.0,1.0,9.0,1.0,0.0,9.0,9.0,0.0,3.0,5.0,4.0,3.0,3.0,3.0,0.0,2.0,2.0,2.0,1.0,9.0,2.0,3.0,3.0,3.0,3.0,4.0,5.0,3.0,0.0060063928850261,1.4809878147757064e-05,5.290348432863399e-09,4.475352472215555e-09,1.3334620550015419e-17,1.544415934909941e-11,-1.721606133601212e-17,0.0,0.0,0.0,0.0,,6
0.0,5.0,5.0,3.0,5.0,9.0,9.0,9.0,1.0,1.0,2.0,2.0,5.0,5.0,5.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,5.0,5.0,5.0,3.0,3.0,5.0,0.0064381178307621,2.6783752949571203e-05,2.583551372826454e-10,1.7689973280235282e-10,-3.334677114949011e-20,8.964462160562476e-13,1.78381326180904e-20,77618.5,1294.3847759962082,213.0,90.0,,12
2.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,2.0,1.0,1.0,9.0,1.0,9.0,9.0,9.0,3.0,5.0,3.0,2.0,1.0,1.0,2.0,2.0,0.0027618813444198,2.7172633621090416e-06,2.581220436840442e-09,2.4317385557150542e-09,5.1716813846619195e-18,3.5542200692540184e-12,3.220397017245936e-18,33893.0,790.8284270763397,134.0,63.0,,5
3.0,2.0,4.0,5.0,4.0,3.0,2.0,0.0,3.0,3.0,9.0,9.0,9.0,2.0,1.0,5.0,3.0,3.0,3.0,5.0,4.0,3.0,3.0,1.0,3.0,3.0,6.0,2.0,6.0,1.0,0.0073341894688677,4.026001582680715e-05,6.8742588098834234e-09,9.85365585984218e-09,8.036962923732408e-17,6.202576192388296e-11,1.0843173497593969e-17,75653.0,1286.4852812290192,236.0,79.0,,9
0.0,5.0,3.0,3.0,3.0,3.0,3.0,5.0,4.0,2.0,5.0,5.0,3.0,4.0,4.0,5.0,4.0,5.0,5.0,2.0,3.0,5.0,3.0,1.0,1.0,2.0,4.0,5.0,5.0,5.0,0.0055047205318533,2.163566637660349e-05,4.529103324316067e-08,4.173635424386372e-08,1.808869169834271e-15,1.9131730651465937e-10,1.439429711405367e-16,37773.0,950.8284270763396,187.0,50.0,,5
0.0,5.0,3.0,3.0,3.0,3.0,3.0,5.0,4.0,2.0,5.0,5.0,3.0,4.0,4.0,5.0,4.0,5.0,5.0,2.0,3.0,5.0,3.0,1.0,1.0,2.0,4.0,5.0,3.0,4.0,0.004276453674976,1.0193774853459408e-05,6.182171375593208e-10,6.454229770213261e-10,4.0243528717967304e-19,2.0599450640836348e-12,-6.52871042707275e-20,1904.0,192.0,14.0,34.0,,13
3.0,1.0,3.0,3.0,2.0,9.0,1.0,1.0,2.0,9.0,2.0,2.0,1.0,1.0,0.0,1.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,5.0,3.0,3.0,4.0,5.0,4.0,1.0,0.0011442154199097,9.081110000659584e-08,6.2561011499414295e-12,7.686783959313939e-12,3.778259984440757e-23,1.0278825616664813e-15,3.760200198267252e-23,104308.0,1298.0,178.0,146.0,,9
3.0,5.0,5.0,5.0,3.0,1.0,1.0,1.0,9.0,1.0,9.0,9.0,1.0,9.0,3.0,4.0,5.0,5.0,5.0,1.0,9.0,4.0,5.0,9.0,1.0,1.0,3.0,3.0,4.0,5.0,0.0012449759301425,5.6260306719280084e-08,5.385265996052678e-13,1.9547724649218472e-11,2.8570075961372944e-23,-4.6364570976824136e-15,-5.662374414128629e-23,214700.0,1854.0,237.0,226.0,,2
3.0,4.0,3.0,3.0,9.0,9.0,9.0,4.0,5.0,1.0,0.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,9.0,1.0,9.0,9.0,0.0041881886105808,1.5091169024036986e-06,1.128465490245181e-10,3.7057465118229496e-10,2.6509965325470816e-20,2.1735021845253146e-13,-7.09923390210395e-20,2200.0,190.0,20.0,27.0,,6
3.0,5.0,1.0,5.0,3.0,1.0,5.0,5.0,9.0,1.0,2.0,4.0,5.0,4.0,2.0,3.0,5.0,5.0,3.0,1.0,3.0,3.0,5.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,0.0016689893405897,3.582685609491288e-07,1.6438269272504183e-10,5.339351700036125e-11,5.8646842477585655e-22,1.8810602902462268e-14,4.9676991629022454e-21,122549.0,1428.0,213.0,143.0,,2
3.0,3.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,5.0,1.0,9.0,1.0,9.0,1.0,9.0,0.0,9.0,0.0,9.0,1.0,5.0,0.0,1.0,9.0,3.0,3.0,2.0,9.0,0.0,0.0013489141915448,2.1862789515150193e-08,3.8703639677233175e-11,6.468618634561467e-11,-1.541399581863087e-21,4.973026584784783e-15,-2.8460269298820266e-21,104751.0,1296.0,169.0,154.0,,11
0.0,9.0,0.0,9.0,9.0,1.0,1.0,1.0,1.0,9.0,1.0,0.0,9.0,9.0,0.0,1.0,9.0,1.0,0.0,1.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,1.0,0.0011629288521172,1.0116235348138461e-07,2.4892891827771413e-11,3.877747866491876e-11,6.810349179412032e-22,1.0346381010264967e-14,9.938216450708957e-22,77104.0,1120.0,122.0,158.0,,8
2.0,5.0,3.0,4.0,4.0,5.0,3.0,5.0,3.0,5.0,3.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,5.0,3.0,5.0,4.0,4.0,4.0,5.0,0.0013164983811323,6.704849431543309e-07,8.258150795256554e-11,8.059446365827036e-11,6.5541442954171764e-21,6.563612533863284e-14,5.239338636453222e-22,56189.0,1020.0,80.0,174.0,,11
3.0,3.0,3.0,5.0,4.0,4.0,3.0,4.0,5.0,3.0,1.0,4.0,4.0,5.0,4.0,3.0,1.0,3.0,4.0,5.0,4.0,4.0,4.0,2.0,5.0,3.0,5.0,4.0,4.0,4.0,0.0014487841593082,3.4629796947242704e-10,5.3755588845044776e-11,5.091800481991408e-11,7.201385850483945e-22,-1.551646846158698e-17,2.5647212370069482e-21,111800.0,1338.0,162.0,172.0,,9
0.0,9.0,5.0,3.0,1.0,2.0,2.0,9.0,1.0,1.0,0.0,1.0,1.0,3.0,4.0,5.0,4.0,3.0,9.0,0.0,1.0,1.0,2.0,4.0,5.0,4.0,4.0,3.0,9.0,1.0,0.0020092471180355,2.901247081335564e-06,1.2990621378092778e-11,1.3801237326538486e-12,-5.566099253156936e-25,-9.382897711111166e-16,-5.8171864086641314e-24,49504.0,1108.0,56.0,221.0,,13
3.0,4.0,3.0,3.0,9.0,9.0,9.0,4.0,5.0,1.0,0.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,9.0,1.0,9.0,9.0,0.0013253701293972,5.955621367659706e-07,3.0010368602320534e-11,3.886559617256634e-12,-1.1160089361883192e-23,-1.5697541912619169e-15,4.046351340121068e-23,181755.0,1784.0,288.0,157.0,,9
1.0,9.0,0.0,5.0,5.0,2.0,2.0,2.0,0.0,9.0,0.0,9.0,1.0,9.0,1.0,9.0,1.0,9.0,1.0,3.0,5.0,5.0,3.0,3.0,3.0,2.0,5.0,0.0,2.0,9.0,0.0026687580541096,6.039473308108228e-06,2.721234813899433e-09,2.716045278656046e-09,7.383945074890304e-18,6.672491761272177e-12,-3.888686509992487e-21,10209.0,580.0,20.0,124.0,,13
3.0,1.0,0.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,9.0,1.0,9.0,9.0,1.0,1.0,0.0,1.0,9.0,0.0,1.0,9.0,0.0014226788107891,8.4989887507967e-08,1.1180645869364992e-10,1.3023133242882226e-10,1.5564894219301458e-20,3.7114469402932526e-14,-2.16483732936062e-21,22914.0,610.0,85.0,67.0,,3
3.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0,9.0,9.0,9.0,5.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0,9.0,9.0,1.0,0.0,9.0,3.0,1.0,9.0,9.0,1.0,2.0,0.0027553121226474,6.428277129083827e-06,1.1263658338345318e-11,5.590614576534687e-12,4.36838743113968e-23,1.0976804109398762e-14,7.737494092795035e-24,37324.0,1040.0,217.0,43.0,,5
1.0,2.0,1.0,2.0,9.0,2.0,2.0,3.0,1.0,2.0,9.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0,9.0,9.0,9.0,5.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0,9.0,0.0028748157246915,7.099219325308344e-06,9.201228374665125e-12,2.351476240862588e-12,8.574671408976323e-24,2.150328230929086e-15,6.790624674476843e-24,37296.0,1056.0,222.0,42.0,,5
1.0,3.0,9.0,2.0,1.0,1.0,0.0,9.0,1.0,1.0,9.0,3.0,1.0,9.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,9.0,9.0,9.0,3.0,3.0,4.0,4.0,1.0,2.0,0.0022053131516718,3.5946795340134447e-06,2.968725659652095e-12,1.0328818207217102e-12,1.5683049684917395e-24,8.752125564975319e-16,-9.009614473533034e-25,22152.0,724.0,142.0,39.0,,0
3.0,4.0,3.0,3.0,9.0,9.0,9.0,4.0,5.0,1.0,0.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,9.0,1.0,9.0,9.0,0.0018534070663318,3.114221258970877e-07,1.9589754671163507e-10,1.6073709841317718e-10,9.18282573739166e-21,-7.120909661538387e-14,-2.7003940911062998e-20,17097.0,524.0,61.0,69.0,,6
3.0,4.0,3.0,3.0,9.0,9.0,9.0,4.0,5.0,1.0,0.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,9.0,1.0,9.0,9.0,0.0041881886105808,1.5091169024036986e-06,1.128465490245181e-10,3.7057465118229496e-10,2.6509965325470816e-20,2.1735021845253146e-13,-7.09923390210395e-20,2200.0,190.0,20.0,27.0,,6
3.0,3.0,2.0,2.0,2.0,1.0,1.0,9.0,1.0,2.0,2.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,2.0,9.0,9.0,1.0,0.0,9.0,5.0,3.0,0.0031662992263085,5.603202036969978e-06,2.236124317416386e-10,1.193490291997266e-10,1.849989975167795e-20,2.781829797810314e-13,6.1564297766272456e-21,40836.0,910.0,61.0,166.0,,0
0.0,3.0,4.0,5.0,3.0,4.0,4.0,3.0,9.0,1.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,1.0,0.0,9.0,1.0,1.0,0.0,1.0,1.0,1.0,9.0,3.0,3.0,0.0020602042324415,2.2040021919045312e-06,6.486261188368838e-11,4.6078927864051146e-11,2.030314620702648e-21,2.2662512107199265e-14,1.4912558143292785e-21,104544.0,1400.0,242.0,108.0,,4
1.0,5.0,4.0,4.0,3.0,5.0,5.0,3.0,4.0,1.0,3.0,2.0,9.0,9.0,3.0,1.0,9.0,1.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,3.0,0.0017650240817118,7.732053936320066e-07,1.5290947207748314e-10,7.841142722821783e-11,-6.2052529755953225e-21,-3.923081802694175e-14,5.9340249765033015e-21,107530.0,1347.6568541526794,206.0,130.0,,8
3.0,1.0,0.0,1.0,4.0,4.0,4.0,5.0,5.0,4.0,3.0,5.0,3.0,0.0,3.0,4.0,5.0,4.0,0.0,9.0,1.0,9.0,1.0,2.0,2.0,0.0,9.0,9.0,9.0,1.0,0.00409464750908,1.1511814236061693e-05,3.240212867383274e-09,3.048109056001282e-09,9.556581454543406e-18,1.0303569870256262e-11,-6.589465391670973e-19,45425.0,1020.0,57.0,197.0,,4
